Month,CBSACode,CBSATitle,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201811,27700,"Jesup, GA",USA,Single Family Home,bdrs_4,217550,-0.0114,0.5221,2411,0.0046,0.0319,85.09855375,-0.0373,0.2066,33,0.1579,0.2222,0.1515,0.2337,1.0472,91.5,-13.75,-0.1306,-40,-0.3042,8,0.3333,3,0,,,0,-1,-1,0,,,33,0.1579,0.2222,0,0,0,0.2861,0.3183,0.1667,0.0769,0,0
201811,36900,"Ottumwa, IA",USA,Single Family Home,bdrs_4,168700,-0.0074,0.1368,2067,-0.0143,0.1464,89.64590814,0.0008,0.1525,37.5,0.1364,0.1029,0.2933,0.2099,1.494,59.5,-14,-0.1905,-33,-0.3568,10,0.6667,1.5,0,,,2,-0.75,-0.5,3,-0.4,-0.6471,40.5,0.0658,-0.0471,0.08,-0.0715,-0.17,0.0068,0.4577,-0.1406,0.2791,1,0
201811,36700,"Orangeburg, SC",USA,Single Family Home,bdrs_4,233575,0.0158,0.0768,2772,0.0009,0.0088,89.01379453,0.052,0.104,121,-0.0041,0.352,0.1198,0.0041,-0.0253,132.5,7.5,0.06,10.5,0.0861,8,-0.5556,0.3333,0,,,8,-0.7333,0.3333,5.5,0.375,10,126.5,0.008,0.4056,0.0455,0.0125,0.0399,-0.1347,0.4149,-0.1163,0.0411,0,0
201811,20060,"Douglas, GA",USA,Single Family Home,bdrs_4,199950,0.0127,0.1937,2502,-0.0083,-0.0107,70.31636184,-0.0018,0.0907,32,0.0159,-0.1795,0.1093,-0.2346,-0.1475,149.5,17.25,0.1304,3.5,0.024,2,0,-0.6667,0,,-1,2,0,-0.5,0,,,32,0.0159,-0.1795,0,0,0,-0.0945,-0.0917,-0.0816,0.0976,0,0
201811,27260,"Jacksonville, FL",USA,Single Family Home,bdrs_4,331614.75,-0.0147,-0.0227,2417.5,-0.006,-0.0271,139.978406,-0.0004,0.0121,3476,-0.0103,0.1335,0.2346,-0.0318,-0.0185,80,1,0.0127,1,0.0127,820,-0.0828,0.2023,128,-0.1899,0.1429,1086,-0.054,0.4676,1226.5,-0.0041,-0.0988,4702.5,-0.0086,0.0621,0.3528,0.0022,-0.091,-0.0699,0.1264,-0.075,-0.0431,0,0
201811,14260,"Boise City, ID",USA,Single Family Home,bdrs_4,349000,-0.0027,0.1113,2490.5,0.0193,-0.0013,151.2258086,-0.0035,0.1322,1043.5,-0.0307,-0.0427,0.3095,-0.2105,0.0512,50,7.25,0.1696,-5,-0.0909,344,-0.2489,-0.0703,44,0.1579,-0.12,480,-0.2429,0.4286,0,,,1043.5,-0.0307,-0.0427,0,0,0,-0.1143,-0.034,-0.0969,0.0231,0,0
201811,48140,"Wausau, WI",USA,Single Family Home,bdrs_4,252450,0.047,0.1478,2670,0.041,0.064,93.22350016,0.0046,0.0942,144,-0.1,-0.2299,0.1632,-0.1145,-0.0462,95.25,13.75,0.1687,12.5,0.1511,18,-0.3571,-0.3571,0,,,24,-0.2941,0.0909,0,,,144,-0.1,-0.2299,0,0,0,-0.1566,-0.2228,-0.0662,0.016,0,0
201811,12180,"Auburn, NY",USA,Single Family Home,bdrs_4,215025,0.2048,0.3036,2020,-0.0098,-0.0381,94.44040698,0.0299,0.1066,76,0,-0.1006,0.2105,0.3331,0.7793,93.5,-4.25,-0.0435,-0.5,-0.0053,20,0.6667,1.5,0,,,10,-0.1667,-0.4444,0,,,76,0,-0.1006,0,0,0,-0.0753,0.0004,-0.0551,0.1765,0,0
201811,35220,"New Castle, IN",USA,Single Family Home,bdrs_4,137500,-0.0758,0.0789,2456,0.0053,-0.011,57.62811961,-0.0061,0.1141,49,0.0103,-0.1967,0.2652,0.4296,0.5409,91.5,8,0.0958,11.25,0.1402,18,0.5,2,0,,,14,0.1667,0.1667,5.5,0.375,-0.0833,54.5,0.0381,-0.1866,0.1122,0.0298,0.0139,-0.1177,0.4666,-0.1362,1.2424,0,0
201811,41620,"Salt Lake City, UT",USA,Single Family Home,bdrs_4,395667.5,-0.0049,0.0446,2606.25,-0.0119,-0.068,148.9742472,-0.0128,0.1164,870,-0.0153,0.0545,0.408,-0.1022,0.0842,36.5,3.5,0.1061,-6,-0.1412,368,-0.2428,-0.0564,24,-0.2941,-0.3684,384,-0.1579,0.3241,573,-0.0378,-0.1212,1443,-0.0243,-0.023,0.6586,-0.0154,-0.1317,-0.0219,0.0412,0.009,0.009,0,0
201811,35620,"New York-Newark-Jersey City, NY-NJ-PA",USA,Single Family Home,bdrs_4,554550,-0.014,0.0473,2500,-0.0026,-0.0142,226.3693513,-0.0021,0.0552,19294,-0.0656,0.0951,0.2214,-0.1239,-0.016,75,0.5,0.0067,-5,-0.0625,4218,-0.1813,0.1048,194,0.0778,0.2125,3470,-0.3126,0.2175,483.5,0.0052,0.2088,19777.5,-0.064,0.0976,0.0251,0.0018,0.0024,-0.1118,-0.0084,-0.062,-0.0763,0,1
201811,35020,"Natchez, MS-LA",USA,Single Family Home,bdrs_4,271275,0.0293,-0.0244,2692.75,-0.0093,-0.0443,93.26331826,-0.0079,-0.0437,87.5,-0.0885,0.0417,0.1028,0.0971,-0.4041,134.75,11.5,0.0933,14,0.1159,8,-0.3333,-0.3333,0,,,6,0.5,2,0,,,87.5,-0.0885,0.0417,0,0,0,-0.2161,-0.0944,-0.169,-0.1324,0,0
201811,12860,"Batavia, NY",USA,Single Family Home,bdrs_4,133475,-0.1316,0.1235,1915,-0.0026,0.0351,67.40996123,-0.0288,0.0949,25,-0.0909,-0.4565,0.2599,-0.047,0.0869,67.5,2,0.0305,-8.25,-0.1089,8,0,-0.3333,0,,,6,0,-0.5714,0,,,25,-0.0909,-0.4565,0,0,0,-0.1258,-0.2946,-0.0206,0.3014,0,0
201811,34220,"Moultrie, GA",USA,Single Family Home,bdrs_4,249950,0.0306,-0.0953,2856.5,0.0002,-0.0972,85.87628866,0.02,-0.0537,31.5,-0.0455,0.1887,0.1587,-0.0475,0.0516,122.25,5.5,0.0471,-4.75,-0.0374,4,-0.3333,0,0,,,0,-1,-1,1,,,32.5,-0.0152,0.2264,0.0317,0.0317,0.0317,0.0319,0.5612,0.1,0.2692,0,0
201811,21740,"Evanston, WY",USA,Single Family Home,bdrs_4,251550,0.0022,-0.002,2247.5,0.0355,-0.0399,104.2903187,-0.0128,0.0067,21,-0.2222,-0.0455,0.1428,-0.5179,2.1453,70.5,5.75,0.0888,-21,-0.2295,4,1,,0,,,2,0,0,0,,,21,-0.2222,-0.0455,0,0,0,-0.1862,0.6146,-0.0074,0.7089,0,0
201811,22340,"Fitzgerald, GA",USA,Single Family Home,bdrs_4,198425,-0.0041,-0.1901,3019.75,-0.0167,-0.0356,69.71336625,-0.0966,0.0699,11.5,0.15,0.7692,0.1304,,-0.5761,127.5,28.5,0.2879,49.5,0.6346,4,,1,0,,,0,,,0,,,11.5,0.15,0.7692,0,0,0,0.2938,0.0591,0.1316,-0.3944,0,0
201811,37420,"Pampa, TX",USA,Single Family Home,bdrs_4,185050,0.0069,0.0577,2575.5,0.002,0.1622,70.3449591,-0.0154,-0.0258,35,-0.0909,0.2727,0.1143,-0.6479,2.1487,85.5,-2.25,-0.0256,-34,-0.2845,4,-0.6,,0,,,2,-0.5,-0.6667,1.5,0.5,,36.5,-0.0759,0.3273,0.0429,0.0169,0.0429,-0.2781,0.3132,-0.2319,0.1042,0,0
201811,16300,"Cedar Rapids, IA",USA,Single Family Home,bdrs_4,232500,0.0054,0.0111,2423.75,0.0076,-0.001,96.30427436,-0.0042,0.0592,252.5,-0.0363,-0.0578,0.2653,-0.0606,-0.0583,60,4.25,0.0762,3.5,0.0619,54,-0.4,-0.1818,0,-1,-1,54,-0.413,-0.3864,5,0,4,257.5,-0.0356,-0.0428,0.0198,0.0007,0.0161,-0.1302,-0.14,-0.115,-0.0909,0,0
201811,49820,"Zapata, TX",USA,Single Family Home,bdrs_4,112050,0,-0.1311,2322,0,0,46.54234654,0,-0.2151,11,0,0.5714,0,-1,-1,202.5,31.5,0.1842,109,1.1658,0,,,0,,,0,,,0,,,11,0,0.5714,0,0,0,-0.1519,-0.141,-0.1429,-0.3793,0,0
201811,24620,"Greeneville, TN",USA,Single Family Home,bdrs_4,225050,-0.0108,-0.1343,2513.5,-0.0288,-0.068,96.07655737,0.1033,0.115,72.5,-0.0203,-0.2287,0.2,0.7421,0.3431,117.75,-12.25,-0.0942,7.25,0.0656,16,1,-0.2,0,,,2,-0.8889,-0.8,8.5,-0.1053,-0.4688,81,-0.0299,-0.2636,0.1172,-0.0111,-0.053,0.1967,0.3253,0.25,0.6364,0,0
201811,11660,"Arkadelphia, AR",USA,Single Family Home,bdrs_4,202350,0.0444,0.1104,2273.5,0.0353,-0.0058,83.02819051,0.0472,0.0051,19,-0.0256,-0.4412,0.0526,-0.316,-0.2844,137.25,9,0.0702,-27.75,-0.1682,0,,-1,0,,,0,-1,,0,,,19,-0.0256,-0.4412,0,0,0,-0.0612,-0.3492,0.0182,0.1667,0,1
201811,25200,"Hailey, ID",USA,Single Family Home,bdrs_4,948800,-0.0739,-0.2294,3041.75,-0.0726,-0.0605,340.4290446,-0.0017,0.0406,83.5,-0.0824,-0.1692,0.1197,-0.01,0.2666,137.5,16.75,0.1387,0.5,0.0036,6,-0.5,-0.25,0,,,4,-0.6667,-0.6,6,-0.4783,-0.4,89.5,-0.1268,-0.19,0.0719,-0.0545,-0.0276,-0.2234,-0.0796,-0.1132,0.2051,0,0
201811,40900,"Sacramento--Roseville--Arden-Arcade, CA",USA,Single Family Home,bdrs_4,527500,0.0048,0.0232,2344,0.0049,-0.0002,225.8239208,-0.0015,0.033,1888.5,-0.0597,0.1811,0.3552,-0.0437,-0.0516,50,2,0.0417,2.5,0.0526,694,-0.1411,-0.0441,0,-1,-1,66,-0.1538,0.4348,807,-0.0845,-0.2108,2695.5,-0.0673,0.0282,0.4273,-0.0116,-0.2121,-0.1184,0.0554,-0.0558,-0.0938,1,0
201811,28260,"Kearney, NE",USA,Single Family Home,bdrs_4,248725,-0.0433,0.0103,2895.5,0.0049,0.0863,90.13852675,0.0057,-0.0568,49.5,0.0645,0.5,0.303,0.1744,0.25,59.25,-4.75,-0.0742,-7.25,-0.109,16,0.3333,1,0,,,10,-0.375,-0.1667,0.5,,,50,0.0753,0.5152,0.0101,0.0101,0.0101,-0.0991,0.2302,-0.1278,-0.12,0,0
201811,42140,"Santa Fe, NM",USA,Single Family Home,bdrs_4,686050,-0.0147,-0.0094,3315.5,0.015,-0.0197,220.1107554,0.0022,0.0508,192.5,0.0405,-0.0745,0.1584,-0.2852,0.1768,100.25,5.75,0.0608,-22.25,-0.1816,32,-0.1111,0.3333,0,,-1,44,0.5714,0.1579,37.5,-0.2574,-0.0741,230,-0.0234,-0.0744,0.1948,-0.0782,0.0001,-0.0503,0.105,-0.0775,0.2018,0,0
201811,23240,"Fredericksburg, TX",USA,Single Family Home,bdrs_4,600050,-0.0521,-0.0172,2670,0.0005,0.0159,223.7794952,-0.0118,-0.1018,68,-0.049,0.0303,0.125,-0.1486,-0.3888,130,-1.5,-0.0114,41.75,0.4731,6,-0.25,-0.5714,0,,,8,-0.4286,3,0,,-1,68,-0.049,0.0149,0,0,-0.0152,-0.0247,0.096,0.0857,-0.0172,0,0
201811,13620,"Berlin, NH-VT",USA,Single Family Home,bdrs_4,161300,0.0078,0.0773,2229,0.0132,0.0599,71.20990659,-0.0051,-0.0577,90,-0.0323,-0.0576,0.0944,-0.0755,0.0021,153.25,24.25,0.188,-19.25,-0.1116,8,-0.3333,0,0,,,4,0,-0.3333,0,,,90,-0.0323,-0.0576,0,0,0,-0.1736,0.0083,-0.1398,0.0667,0,0
201811,35940,"Norwalk, OH",USA,Single Family Home,bdrs_4,155000,0.033,0.0917,2154.5,0.0671,0.0666,70.67447153,0.0154,-0.0407,69.5,-0.1146,-0.0479,0.1726,0.3547,0.0505,100.25,7.75,0.0838,-5.5,-0.052,10,0,-0.2857,0,,-1,10,-0.375,,0.5,,-0.5,70,-0.1083,-0.0541,0.0072,0.0072,-0.0065,-0.0165,0.4757,0.0795,0.8523,0,0
201811,12220,"Auburn-Opelika, AL",USA,Single Family Home,bdrs_4,292533.75,0.0245,0.0147,2604.25,-0.0003,-0.006,110.0713159,0.0072,0.031,355,-0.0695,0.2656,0.1563,-0.0304,-0.224,110.75,12.25,0.1244,18.5,0.2005,50,-0.1071,-0.1935,22,4.5,0,30,-0.4643,0.0714,0.5,,,355.5,-0.0682,0.2674,0.0014,0.0014,0.0014,-0.1855,-0.1263,-0.1447,-0.3158,0,0
201811,23340,"Fremont, NE",USA,Single Family Home,bdrs_4,265000,-0.0654,0.0313,2763,-0.0113,0.008,96.55797101,-0.0049,-0.0001,37,-0.039,0.48,0.1757,-0.4118,-0.4144,60,10,0.2,9,0.1765,8,-0.2,1,0,,,10,0,1.5,0,,-1,37,-0.039,0.1212,0,0,-0.32,-0.1436,0.3264,-0.0513,-0.0348,1,0
201811,10700,"Albertville, AL",USA,Single Family Home,bdrs_4,281400,0.046,-0.021,2833.5,0.0248,0.0604,96.47339865,0.0043,0.0173,117,-0.029,-0.1203,0.1623,0.2221,0.7284,120.5,-2.25,-0.0183,-32.75,-0.2137,18,-0.1,0.5,0,-1,,22,0,0.8333,0,,,117,-0.029,-0.1203,0,0,0,-0.2058,0.2099,-0.169,0.439,0,0
201811,36620,"Ontario, OR-ID",USA,Single Family Home,bdrs_4,292274.75,-0.0495,0.582,2239,-0.0345,0.0013,127.0643678,-0.0243,0.5511,38,-0.013,-0.2692,0.2368,-0.1317,0.8959,60.75,5.75,0.1045,-24.25,-0.2853,10,0,0.25,0,,,14,-0.3,0.1667,0,,,38,-0.013,-0.2692,0,0,0,-0.1211,0.0254,-0.1111,0.3333,0,0
201811,16620,"Charleston, WV",USA,Single Family Home,bdrs_4,215000,-0.0168,0.0236,2480,-0.0257,-0.024,84.83156598,-0.0018,0.0118,253,-0.0325,-0.0833,0.1323,-0.1953,-0.2059,103.5,15,0.1695,15,0.1695,30,-0.2857,-0.4643,0,-1,,40,-0.2857,-0.1304,47,-0.1966,-0.1132,300,-0.0625,-0.0881,0.1858,-0.0379,-0.0063,-0.0375,0.0157,-0.0238,0.0789,0,0
201811,25260,"Hanford-Corcoran, CA",USA,Single Family Home,bdrs_4,304950,0.0177,0.1799,2159,0.0122,0.144,148.1222278,0,0.0789,149.5,-0.08,0.4104,0.1973,-0.365,-0.3848,64.75,13.75,0.2696,26.75,0.7039,38,-0.05,0,0,,-1,36,-0.4375,0.3846,13.5,-0.0357,-0.2703,163,-0.0765,0.3092,0.0903,0.0041,-0.0842,-0.238,0.0252,-0.1504,-0.207,0,0
201811,16340,"Cedartown, GA",USA,Single Family Home,bdrs_4,196902.5,0.0226,0.0069,2174.5,0.0036,-0.0823,93.82930042,0.0292,0.114,55.5,-0.2128,-0.0826,0.2071,-0.3652,-0.1051,65,21,0.4773,1,0.0156,18,2,0.2857,0,,,22,0.2222,1.75,28.5,0.2955,3.0714,84,-0.0919,0.2444,0.5135,0.2015,0.3978,-0.2945,0.108,-0.1493,0.2527,1,1
201811,11060,"Altus, OK",USA,Single Family Home,bdrs_4,224950,-0.0114,0.0123,2370,0.007,-0.008,94.33401017,-0.012,0.0104,47.5,-0.1284,0.131,0.0526,-0.7394,-0.7238,117.5,11.75,0.1111,26,0.2842,0,-1,-1,0,,,8,1,1,0,,,47.5,-0.1284,0.131,0,0,0,-0.2285,-0.0341,-0.1277,-0.1458,0,0
201811,29940,"Lawrence, KS",USA,Single Family Home,bdrs_4,345050,0,0.0465,2714.5,-0.0218,-0.0119,127.3062731,0.0147,0.0713,153.5,0.0099,-0.0129,0.2508,-0.0223,0.3689,68,11.5,0.2035,-10,-0.1282,38,-0.24,0.4615,0,,,38,-0.05,1.1111,0,,-1,153.5,0.0099,-0.0192,0,0,-0.0064,-0.1348,-0.143,-0.0946,-0.1223,0,0
201811,15680,"California-Lexington Park, MD",USA,Single Family Home,bdrs_4,357240,0.0208,0.0208,2514,0.0105,-0.0881,141.8257969,0.0215,0.0874,193.5,-0.0276,-0.0325,0.2661,0.0488,0.0234,72.5,5.75,0.0861,-0.25,-0.0034,50,-0.0385,-0.1935,4,,,24,-0.4783,-0.1429,0,,,193.5,-0.0276,-0.0325,0,0,0,-0.0711,0.001,-0.0561,0.0306,0,0
201811,40780,"Russellville, AR",USA,Single Family Home,bdrs_4,252500,-0.0363,0.0141,2807.75,-0.0222,0.0302,91.90700178,0.0065,-0.0036,102,-0.113,0.2216,0.1176,-0.2687,-0.1811,117.75,2.75,0.0239,1.25,0.0107,12,-0.3333,0,0,,,20,0,0.6667,0,,,102,-0.113,0.2216,0,0,0,-0.0479,0.2599,0,0.2714,0,0
201811,27860,"Jonesboro, AR",USA,Single Family Home,bdrs_4,265000,-0.0088,0.0745,2538.25,-0.033,-0.0089,107.3577122,-0.0046,0.065,294,0.0138,0.1879,0.2007,-0.1799,0.0141,77.25,15,0.241,-2.75,-0.0344,46,-0.439,0.15,4,,,30,-0.4828,0.1538,0,,,294,0.0138,0.1879,0,0,0,-0.0834,0.13,-0.0968,-0.0345,0,0
201811,21900,"Fairmont, WV",USA,Single Family Home,bdrs_4,182275,-0.0758,0.0129,2268,0.0062,0.1032,91.72704386,-0.0416,0.0299,51,-0.0893,-0.15,0.1373,-0.3591,0.4989,91,11.25,0.1411,-13,-0.125,6,0,0,0,,,10,0.6667,0.25,1,1,-0.5,52,-0.0796,-0.1613,0.0196,0.0107,-0.0137,-0.0578,0.352,0.0205,0.6196,0,0
201811,18780,"Craig, CO",USA,Single Family Home,bdrs_4,224950,-0.0375,0.128,2212.5,-0.0372,0.0091,99.50751916,-0.0663,0.0466,14,-0.2821,-0.4286,0.0714,-0.3035,-0.7085,117,13.5,0.1304,-20,-0.146,0,-1,-1,0,,,0,-1,,8,-0.2,0.6,22,-0.2542,-0.2542,0.5714,0.0586,0.3673,-0.0803,-0.3568,0.1791,-0.0366,1,0
201811,38340,"Pittsfield, MA",USA,Single Family Home,bdrs_4,449550,0.0011,-0.0158,2564,0.0069,0.0216,175.152854,0.018,-0.0234,292,-0.0489,0.0716,0.1113,-0.2319,0.0837,119.5,20.5,0.2071,-6.75,-0.0535,28,-0.44,0.2727,0,,,42,-0.125,0.3125,55,-0.0265,0.134,347,-0.0454,0.081,0.1884,0.0043,0.0104,-0.1937,0.2145,-0.1196,0.1912,0,0
201811,37140,"Paducah, KY-IL",USA,Single Family Home,bdrs_4,231925,0.0175,0.0029,2613.5,-0.0067,-0.016,82.90284794,0.0003,-0.0437,154,0.0033,0.0098,0.1785,0.0964,0.2101,104.75,8.75,0.0911,-10,-0.0871,12,-0.5714,-0.25,0,,,32,0,0.6,0,,,154,0.0033,0.0098,0,0,0,-0.0438,0.0785,-0.0275,0.0928,0,0
201811,10580,"Albany-Schenectady-Troy, NY",USA,Single Family Home,bdrs_4,349999.5,-0.0001,0.0446,2400,0,0.0042,147.0070583,0.0052,0.0273,1451,-0.032,0.0752,0.1936,-0.1825,0.0731,82.5,2.5,0.0313,-4,-0.0462,282,-0.2295,-0.0784,12,0,2,346,-0.2379,0.4417,569.5,-0.0524,-0.0762,2020.5,-0.0379,0.0277,0.3925,-0.0084,-0.0643,-0.1353,-0.0881,-0.1176,-0.1667,0,0
201811,40940,"Safford, AZ",USA,Single Family Home,bdrs_4,206000,-0.0193,0.1686,1907.25,-0.0317,0.0238,110.6112917,-0.0223,0.1057,42,-0.0455,0.2174,0.0833,-0.3889,-0.0415,128,18,0.1636,4.75,0.0385,4,1,1,0,,,4,-0.6,0,0,,,42,-0.0455,0.2174,0,0,0,-0.1197,0.3524,-0.1389,0.0333,0,0
201811,40140,"Riverside-San Bernardino-Ontario, CA",USA,Single Family Home,bdrs_4,450035,0.0001,0.0228,2355,-0.0013,-0.0192,198.5037313,0.0037,0.0322,6186,-0.0099,0.1884,0.3277,-0.0659,-0.1113,52.5,1.5,0.0294,4,0.0825,1716,-0.1109,-0.0261,88,-0.3125,-0.1698,1652,-0.1589,0.4829,1283.5,-0.0942,2.9798,7469.5,-0.0255,0.3512,0.2075,-0.0193,0.1455,-0.096,-0.0847,-0.0885,-0.2313,0,0
201811,34380,"Mount Pleasant, MI",USA,Single Family Home,bdrs_4,183250,0.0041,-0.1429,2200,-0.0025,0,85.66231954,-0.0034,-0.0618,84,-0.1064,0.0701,0.0476,-0.6804,-0.644,122.5,26.25,0.2727,19.25,0.1864,4,-0.6667,-0.5,0,,,10,0.6667,-0.1667,0,,,84,-0.1064,0.0701,0,0,0,-0.2769,0.1008,-0.1835,0.0349,0,0
201811,31500,"Madison, IN",USA,Single Family Home,bdrs_4,240000,-0.1257,0.2123,2873,-0.1071,0.1484,84.12394797,0.0045,0.0813,33.5,0.1167,0.1964,0.2089,2.1366,0.9505,103.5,-3.75,-0.035,-7,-0.0633,8,,3,0,,,4,0,1,0,,-1,33.5,0.1167,0.1552,0,0,-0.0357,0.4516,0.5513,0.2614,0.2614,0,0
201811,43760,"Sonora, CA",USA,Single Family Home,bdrs_4,475125,-0.0064,0.0684,2405.25,-0.0124,-0.0709,194.808871,-0.0051,0.1333,108,-0.0847,0.1803,0.2036,0.6018,0.9614,101,-4,-0.0381,-3.75,-0.0358,12,-0.3333,0.2,2,,,26,-0.35,2.25,7.5,-0.1667,0.0714,115.5,-0.0906,0.1726,0.0694,-0.0068,-0.0071,-0.0278,0.0988,0.1508,0.0069,0,0
201811,43020,"Shawano, WI",USA,Single Family Home,bdrs_4,191500,-0.0168,0.2878,2075.25,0.0091,-0.0213,95.31727647,-0.0164,0.2772,48,0.0105,0.0909,0.0937,-0.2576,-0.4111,125.5,15.25,0.1383,18,0.1674,2,-0.6667,-0.75,0,,,2,-0.5,0,0,,,48,0.0105,0.0909,0,0,0,-0.0066,0.0052,-0.0308,-0.0308,0,0
201811,40260,"Roanoke Rapids, NC",USA,Single Family Home,bdrs_4,245500,-0.0951,-0.0938,2885.75,0.0094,0.0555,89.12237557,-0.0139,-0.0505,65.5,-0.0839,-0.1382,0.0916,-0.4045,-0.2672,129.5,-3.5,-0.0263,-0.25,-0.0019,4,-0.6667,-0.3333,0,,,2,-0.75,-0.75,12.5,0.5625,1.2727,78,-0.0189,-0.0429,0.1908,0.079,0.1185,-0.1941,0.0993,-0.0882,0.2653,0,0
201811,17060,"Chillicothe, OH",USA,Single Family Home,bdrs_4,169450,-0.114,-0.2467,2062.5,-0.0395,-0.1102,102.703281,0.0462,0.0796,52,0,-0.2727,0.3557,0.4802,1.0348,51.5,-22.5,-0.3041,-22.5,-0.3041,10,-0.375,-0.1667,0,,,6,0,-0.25,0,,,52,0,-0.2727,0,0,0,-0.233,-0.2549,-0.1858,0.1319,0,0
201811,36660,"Opelousas, LA",USA,Single Family Home,bdrs_4,252550,-0.0379,0.0306,2790,0.0432,0.0941,97.75278141,-0.0439,-0.076,61.5,0.025,0.0603,0.1544,0.3241,0.3785,120.5,8.75,0.0783,-5.5,-0.0437,12,2,2,0,,,8,-0.2,-0.4286,12.5,0.087,-0.1935,74,0.035,0.0068,0.2033,0.0116,-0.064,0.0766,0.1361,0.0492,0.1228,0,0
201811,42220,"Santa Rosa, CA",USA,Single Family Home,bdrs_4,787545,-0.0138,-0.0838,2318.75,-0.0074,0.0067,364.9025149,-0.0035,-0.025,310,-0.0578,0.7867,0.2806,-0.1492,-0.3421,57.25,6.25,0.1225,12.25,0.2722,74,-0.2449,-0.075,4,1,0,88,-0.3889,5.2857,1,,-0.3333,311,-0.0547,0.7771,0.0032,0.0032,-0.0054,-0.1689,0.128,-0.1233,-0.3469,0,0
201811,27460,"Jamestown-Dunkirk-Fredonia, NY",USA,Single Family Home,bdrs_4,199050,0.0562,0.0516,2169,-0.0005,0.0472,86.02978337,0.0155,0.0311,146.5,-0.1067,-0.3186,0.1296,-0.2122,-0.071,107.25,15.75,0.1721,-13.25,-0.11,18,0.125,-0.8302,2,0,,8,-0.6667,-0.75,0,,-1,146.5,-0.1067,-0.346,0,0,-0.0419,-0.2201,0.1496,-0.1304,0.194,0,0
201811,33620,"Moberly, MO",USA,Single Family Home,bdrs_4,208950,0.0812,0.5119,2713,0.0177,0.1142,75.12767655,0.0025,0.3445,16.5,-0.1316,0.0313,0.0302,-0.8361,-0.7583,97.5,30.5,0.4552,27.5,0.3929,0,-1,,0,,,4,0,0,0,,,16.5,-0.1316,0.0313,0,0,0,-0.297,0.5346,-0.1405,0.4054,0,0
201811,29900,"Laurinburg, NC",USA,Single Family Home,bdrs_4,189950,0.0265,-0.1167,2683.5,0.0291,-0.044,70.64255159,0.0091,-0.0335,26.5,-0.1452,-0.4854,0.0943,-0.3502,-0.4285,103.5,28,0.3709,-16,-0.1339,0,-1,-1,0,,,4,0,0,8,-0.2,,34.5,-0.1585,-0.3301,0.3019,-0.0207,0.3019,-0.2719,-0.0933,-0.1333,0.8571,1,0
201811,46220,"Tuscaloosa, AL",USA,Single Family Home,bdrs_4,279950,0,0.037,2397.5,-0.0087,-0.0344,117.4004605,0.0137,0.0149,292.5,0.0299,0.1381,0.2273,-0.1156,0.2564,72.5,-4.75,-0.0615,-15.5,-0.1761,56,-0.3488,0.6471,8,,3,38,-0.3448,0.3571,0,,,292.5,0.0299,0.1381,0,0,0,-0.103,0.1981,-0.1286,0.0167,0,0
201811,11380,"Andrews, TX",USA,Single Family Home,bdrs_4,344800,0.0509,0.1916,3114,0.1098,0.3576,134.8633246,-0.0055,0.0751,13,-0.1034,-0.5938,0.1538,-0.2567,-0.1793,140.25,30.75,0.2808,45.75,0.4841,2,,-0.6667,0,,,0,,,0,-1,,13,-0.1875,-0.5938,0,-0.1034,0,-0.2697,-0.171,-0.1781,0.7143,0,0
201811,47660,"Warrensburg, MO",USA,Single Family Home,bdrs_4,213000,0.0153,-0.109,2281.5,0.0208,0.0286,98.87093668,0.0202,0.0717,57,-0.1298,-0.1298,0.1228,-0.3811,-0.617,97,15.5,0.1902,30.5,0.4586,10,-0.1667,-0.1667,2,,,6,-0.7273,-0.4,0,,,57,-0.1298,-0.1298,0,0,0,-0.2241,-0.0789,-0.1301,0,0,0
201811,17780,"College Station-Bryan, TX",USA,Single Family Home,bdrs_4,347150,0.0285,-0.0356,2459.5,0.0174,-0.0512,141.7304963,0.0091,-0.0107,460,-0.0427,-0.0603,0.1424,-0.2561,-0.1896,103,13,0.1444,13.5,0.1508,62,-0.3404,-0.2791,2,,,88,0.1282,0.2222,88.5,-0.2468,0.1203,548.5,-0.0828,-0.0352,0.1924,-0.0521,0.031,-0.1591,-0.1265,-0.1165,-0.0421,0,0
