Month,CBSACode,CBSATitle,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201811,17980,"Columbus, GA-AL",USA,Single Family Home,bdrs_1,49050,-0.355,-0.4071,716,-0.0056,-0.0885,63.42714989,-0.3992,-0.1696,11,-0.2414,-0.12,0,-1,-1,188.5,24.5,0.1494,49.75,0.3586,0,,,0,,,0,,,0,,,11,-0.2414,-0.12,0,0,0,-0.3179,-0.0391,-0.25,0.05,0,0
201811,29380,"Lake City, FL",USA,Single Family Home,bdrs_1,224550,0.0602,0.1225,378,-0.0935,-0.1674,605.7894737,0.0498,0.3751,2,0,-0.3333,0,-1,,66,23.25,0.5439,-95.5,-0.5913,0,,,0,,,0,,,0,,,2,0,-0.3333,0,0,0,-0.2717,0.4088,-0.2727,-0.2993,0,0
201811,16660,"Charleston-Mattoon, IL",USA,Single Family Home,bdrs_1,35550,0,-0.2238,890,0.0218,0.1528,39.89795918,-0.0021,-0.3352,4,0.3333,0.1429,0.25,-0.25,,69,-12.5,-0.1534,-23.5,-0.2541,0,,,0,,,0,,,0,,,4,0.3333,0.1429,0,0,0,-0.4351,0.7312,-0.4935,0.56,0,0
201811,39540,"Racine, WI",USA,Single Family Home,bdrs_1,78700,0.1155,0.1251,819.75,0.0605,-0.3259,104.4780634,0.0325,0.4294,10,-0.0476,1.5,0.35,-0.1832,,42.5,-5,-0.1053,-112,-0.7249,0,-1,,0,,,2,,,0,,,10,-0.0476,1.5,0,0,0,-0.1741,2.9649,-0.1058,0.5943,0,0
201811,27920,"Junction City, KS",USA,Single Family Home,bdrs_1,36300,-0.1893,0.0283,720,-0.2804,-0.2421,59.52380952,0.1152,0.3957,5.5,0,-0.0833,0.2727,-0.25,0.6358,81.25,1.75,0.022,-122.75,-0.6017,0,-1,,0,,,0,,-1,0,,,5.5,0,-0.0833,0,0,0,-0.4451,-0.3893,-0.3438,-0.125,0,0
201811,14420,"Borger, TX",USA,Single Family Home,bdrs_1,12487.5,-0.2511,-0.7621,750,-0.053,-0.1776,12.35491939,-0.1303,-0.7742,3.5,-0.125,1.3333,0,-1,-1,132.75,37.75,0.3974,48.75,0.5804,0,,,0,,,0,,,0.5,,0,4,0,1,0.1429,0.1429,-0.1905,-0.2851,1.8103,-0.1786,0.3939,1,0
201811,18900,"Crossville, TN",USA,Single Family Home,bdrs_1,48450,-0.3276,0.2128,810,-0.0276,0.2736,87.30282738,-0.127,0.129,9,-0.28,0.8,0,-1,,105.5,25.5,0.3188,-2,-0.0186,0,,,0,,,0,,,2,-0.5,,11,-0.3333,1.2,0.2222,-0.0978,0.2222,-0.3871,1.6114,-0.1975,0.5854,1,0
201811,31080,"Los Angeles-Long Beach-Anaheim, CA",USA,Single Family Home,bdrs_1,344050,-0.0224,-0.1157,675,0.0181,0.0477,500.9097554,-0.0652,-0.1167,189.5,0.0706,0.2508,0.3298,-0.1414,-0.066,47.5,-1.5,-0.0306,1,0.0215,48,-0.25,0.0435,0,-1,-1,34,-0.15,0.5455,41.5,-0.0978,3.3684,231,0.0359,0.4348,0.219,-0.0409,0.1563,-0.0879,-0.2355,-0.1587,-0.3765,1,0
201811,10660,"Albert Lea, MN",USA,Single Family Home,bdrs_1,30300,-0.1101,-0.3553,912,0,-0.2402,32.89473684,-0.1177,-0.1693,1,0,-0.6667,1,0,5.0024,26.25,24.25,12.125,-46.5,-0.6392,0,-1,,0,,,0,,,0,-1,,1,-0.5,-0.6667,0,-1,0,-0.4,0.073,-0.4,1.1618,0,0
201811,35700,"Nogales, AZ",USA,Single Family Home,bdrs_1,850050,0,2.4373,3576,0,1.2301,358.0729167,0,1.2393,3,0,1,0,,-1,178.5,28,0.186,-55.5,-0.2372,0,,,0,,,0,,,1,-0.3333,,4,-0.1111,1.6667,0.3333,-0.1667,0.3333,-0.2276,-0.0777,-0.2439,-0.5,1,0
201811,28140,"Kansas City, MO-KS",USA,Single Family Home,bdrs_1,50050,-0.0729,-0.0688,710.5,0.0368,-0.0091,76.78119112,0.0109,-0.0364,38.5,-0.125,0.4,0.1947,0.0082,-0.1761,103.5,19.25,0.2285,11.75,0.1281,8,0,0,0,,-1,8,0.3333,1,0,,,38.5,-0.125,0.4,0,0,0,-0.314,-0.0317,-0.225,-0.2734,0,0
201811,32860,"Menomonie, WI",USA,Single Family Home,bdrs_1,94950,-0.2401,-0.3876,960,-0.2369,-0.4074,145.7291667,0.4225,0.2238,2.5,-0.5,-0.5,0,-1,-1,46.75,-21.25,-0.3125,-65.75,-0.5844,0,,,0,,,0,,,0,,-1,2.5,-0.5,-0.5833,0,0,-0.2,-0.5157,0.2289,-0.0636,0.9074,1,0
201811,39900,"Reno, NV",USA,Single Family Home,bdrs_1,256525,-0.0273,0.0926,911.25,0.0125,0.0139,286.4498039,0.0416,0.111,8,0,0.4545,0.4999,0.6001,,42,-10,-0.1923,-18.75,-0.3086,4,0,,0,,,0,-1,,1,1,-0.5,9,0.0588,0.2,0.125,0.0625,-0.2386,0.0215,0.8162,-0.0067,0.2016,1,0
201811,18880,"Crestview-Fort Walton Beach-Destin, FL",USA,Single Family Home,bdrs_1,169050,0.0696,-0.0472,600,-0.1758,-0.1453,211.25,0.2013,-0.1546,6,-0.2,-0.25,0.25,2.7537,,118.75,6.25,0.0556,-25,-0.1739,2,0,,0,,,0,-1,-1,0,,,6,-0.2,-0.25,0,0,0,-0.2168,0.9371,-0.0282,1.76,0,0
201811,37580,"Paris, TX",USA,Single Family Home,bdrs_1,74950,1.3097,0.2502,944,0.2228,0.0801,46.5,0.0713,-0.3216,5,1.5,1.5,0.6,-0.4,,16.5,-4,-0.1951,-64.5,-0.7963,0,,,0,,,0,,,0,,,5,1.5,1.5,0,0,0,4.0246,9.9464,1,1.1786,0,1
201811,28100,"Kankakee, IL",USA,Single Family Home,bdrs_1,54700,-0.0045,-0.3781,757.5,-0.0344,-0.156,89.83722422,0.1005,-0.1309,7,0,0,0.2143,,0,116.5,-63.25,-0.3519,49,0.7259,2,,,0,,,0,,,0,-1,,7,-0.125,0,0,-0.1429,0,0.2241,-0.3206,0.25,-0.2771,0,0
201811,18780,"Craig, CO",USA,Single Family Home,bdrs_1,98050,-0.0875,0.0901,900,-0.0486,-0.0927,114.3772894,0.1158,0.262,5,0.25,0.6667,0.2,,,155.5,-153.5,-0.4968,-13,-0.0772,0,,,0,,,0,,,0,,-1,5,0.25,0.25,0,0,-0.3333,0.6624,1.1217,0.3333,0.28,1,0
201811,33020,"Mexico, MO",USA,Single Family Home,bdrs_1,50050,-0.7131,-0.6361,800,-0.3377,-0.3333,62.5,-0.5408,-0.4546,1,0,-0.6667,0.5,0,-0.2501,29.5,-9,-0.2338,3,0.1132,0,,,0,,,0,,,0,,,1,0,-0.6667,0,0,0,-0.7383,-0.8756,-0.7383,-0.75,0,0
201811,40980,"Saginaw, MI",USA,Single Family Home,bdrs_1,51500,-0.2083,1.2889,800,0,-0.3127,72.05323194,0.0961,1.4507,6,0.5,0.5,0.4166,0.6664,0.6664,42.5,-136.75,-0.7629,-17.5,-0.2917,0,,,0,,,0,,,1,-0.3333,,7,0.2727,0.75,0.1667,-0.2083,0.1667,0.8859,1.9701,0.2615,1,1,0
201811,14820,"Brevard, NC",USA,Single Family Home,bdrs_1,140050,0,-0.0505,593,-0.2093,-0.0198,270.375,-0.0078,0.0519,5,-0.1667,-0.4444,0,-1,-1,118,21,0.2165,21.5,0.2228,0,-1,,0,,,0,,,1,0,,6,-0.1429,-0.3333,0.2,0.0333,0.2,-0.5231,-0.519,-0.1701,0.1181,1,0
201811,18740,"Coshocton, OH",USA,Single Family Home,bdrs_1,159050,-0.4215,1.7661,672,-0.3233,0.0435,236.6071429,-0.2304,1.6193,3,0.2,0.5,0.5,0.2503,,30.5,-59.5,-0.6611,-10.5,-0.2561,0,-1,,0,,,0,,,0,,,3,0.2,0.5,0,0,0,0.4888,6.8235,0.1128,4.92,0,0
201811,29980,"Lawrenceburg, TN",USA,Single Family Home,bdrs_1,202538.5,-0.2669,0.4012,1878.5,-0.1801,1.0872,90.8305414,-0.1753,-0.3664,2,0.3333,-0.6,0.5,0.5001,,83,-0.75,-0.009,-14.5,-0.1487,0,,,0,,,0,,,0,,,2,0.3333,-0.6,0,0,0,0.6032,-0.6678,0.3889,-0.3506,0,0
201811,32300,"Martinsville, VA",USA,Single Family Home,bdrs_1,50200,-0.4419,-0.4419,1552,-0.1491,0.2182,28.70614035,-0.4176,-0.5932,2,-0.5,1,0,,,120.5,71,1.4343,-44.5,-0.2697,0,,,0,,,0,,,0,,,2,-0.5,1,0,0,0,-0.1149,8.625,-0.1163,2.8,0,0
201811,21140,"Elkhart-Goshen, IN",USA,Single Family Home,bdrs_1,72800,0.0467,0.0866,676.25,0.0501,-0.2191,104.0314242,-0.0203,0.2411,2,-0.3333,-0.6,0,,-1,92.75,28.25,0.438,47.25,1.0385,0,,,0,,,0,,,0,,,2,-0.3333,-0.6,0,0,0,-0.3974,-0.5403,-0.2788,-0.0506,0,0
201811,49380,"Worthington, MN",USA,Single Family Home,bdrs_1,52050,-0.1506,-0.5964,792,-0.1156,-0.3004,65.65656566,-0.0607,-0.3808,1,-0.5,-0.5,0,-1,,40.5,-28.5,-0.413,-97.5,-0.7065,0,,,0,,,0,,,2,1,,3,0,0.5,2,1.5,2,-0.42,1.1481,-0.0492,3.4615,1,0
201811,28180,"Kapaa, HI",USA,Single Family Home,bdrs_1,998050,0.0572,0.3046,646,-0.0542,-0.0811,1996,0.276,0.588,9,0,-0.1429,0.0555,-0.8002,-0.4171,219.5,28,0.1462,99,0.8216,0,-1,,0,,,2,,,0,,,9,0,-0.1429,0,0,0,-0.2836,0.1354,-0.3288,0.3425,0,0
201811,47580,"Warner Robins, GA",USA,Single Family Home,bdrs_1,281775,0.0473,-0.0546,2443.25,0.108,0.108,106.4019992,-0.1279,-0.2127,2.5,1.5,1.5,0.6,,,325.25,-898.25,-0.7342,-562.25,-0.6335,2,,,0,,,0,,,0,,,2.5,1.5,1.5,0,0,0,6.3226,4.2791,2.0645,1.2093,0,0
201811,42980,"Seymour, IN",USA,Single Family Home,bdrs_1,59975,0.2007,0.2007,965.25,-0.0728,0.2974,61.92748092,0.1425,0.1652,3.5,-0.125,0.1667,0.1428,-0.4288,,159.5,28,0.2129,-16.25,-0.0925,0,,,0,,,0,,,0,,-1,3.5,-0.125,0,0,0,-0.1667,-0.2426,0.663,-0.1268,1.0667,1,0
201811,32940,"Meridian, MS",USA,Single Family Home,bdrs_1,35650,-0.0111,-0.5642,893,0,0.1612,59.13876218,0,-0.6752,3.5,-0.125,-0.2222,0,-1,-1,46.25,25.25,1.2024,-44.25,-0.489,0,,-1,0,,,0,-1,,0,,,3.5,-0.125,-0.2222,0,0,0,-0.3615,1,-0.2813,1.5556,0,0
201811,13900,"Bismarck, ND",USA,Single Family Home,bdrs_1,21950,-0.6027,-0.2696,725,0,-0.4508,27.77638889,-0.5523,0.2221,3,-0.3333,2,0,-1,,144.5,36.25,0.3349,-52,-0.2646,0,,,0,,,0,,,0,,,3,-0.3333,2,0,0,0,-0.5467,7.5,-0.2911,1.8,0,0
201811,30700,"Lincoln, NE",USA,Single Family Home,bdrs_1,62925,-0.0484,-0.7065,737.25,0.1107,-0.1144,94.64826021,-0.053,-0.6624,3,0,1,0.5,0,-0.25,35.25,1.75,0.0522,7,0.2478,0,-1,,0,,,0,,,7,0.0769,6,10,0.0526,3,2.3333,0.1667,1.6667,0.083,3.176,-0.0739,1.3971,1,0
201811,15660,"Calhoun, GA",USA,Single Family Home,bdrs_1,39050,0,-0.7131,1730,0,0.3432,22.5433526,0,-0.8647,2,0,0.3333,1,0,2.0003,19.5,17.5,8.75,-66.5,-0.7733,0,-1,,0,,,0,,,1,0,,3,0,1,0.5,0,0.5,-0.254,0.85,-0.254,2.4259,1,1
201811,16300,"Cedar Rapids, IA",USA,Single Family Home,bdrs_1,75850,0.2796,0.3563,776,0.0726,0.0778,84.94877694,0.1609,0.1473,7.5,0.0714,0.6667,0.5333,2.7345,3.8001,55,-27.5,-0.3333,-85.25,-0.6078,6,,,0,,,2,,,0,,,7.5,0.0714,0.6667,0,0,0,0.2559,1.861,0.3939,0.4603,0,0
201811,27020,"Iron Mountain, MI-WI",USA,Single Family Home,bdrs_1,104175,0.473,0.1913,822,0.0931,0.1019,120.3026357,0.2431,0.3078,11,0.0476,-0.3714,0.1818,2.8193,5.3789,121,27.5,0.2941,36.5,0.432,0,-1,,0,,,0,-1,,0,,-1,11,0.0476,-0.4634,0,0,-0.1714,-0.4274,-0.5858,-0.4318,-0.3243,1,0
201811,18660,"Cortland, NY",USA,Single Family Home,bdrs_1,17050,0,-0.4626,794,0.0342,0.099,34,0,-0.5254,5,-0.2857,0.25,0,-1,,146.5,24.5,0.2008,-732.5,-0.8333,0,,,0,,,0,,,0,-1,,5,-0.375,0.25,0,-0.1429,0,-0.5718,-0.0373,-0.4364,-0.225,0,0
201811,16580,"Champaign-Urbana, IL",USA,Single Family Home,bdrs_1,54450,-0.0046,-0.1784,941,0.0273,0.1525,64.09036861,-0.0057,-0.1376,10,0.0526,0.1111,0.05,-0.5248,-0.82,104.5,24,0.2981,-11.75,-0.1011,0,,-1,0,,,2,,,0,,,10,0.0526,0.1111,0,0,0,-0.1359,-0.4959,-0.1818,-0.4906,0,0
201811,32620,"McComb, MS",USA,Single Family Home,bdrs_1,97300,0.1986,0.1407,620,-0.0313,-0.0491,104.8387097,0.0754,-0.0512,4,0,-0.5,0,,-1,255,57.75,0.2928,198.5,3.5133,0,,-1,0,,,0,,,0,,,4,0,-0.5,0,0,0,-0.2125,-0.6777,-0.1389,-0.4364,0,0
201811,22020,"Fargo, ND-MN",USA,Single Family Home,bdrs_1,110050,0.3016,0.352,1280,0.0373,-0.0266,83.82352941,0.0908,0.4278,5,0.25,0.25,0.2,-0.2,,162.5,10.5,0.0691,79,0.9461,0,,,0,,,0,-1,,0,,,5,0.25,0.25,0,0,0,0.2671,0.1417,-0.2411,-0.086,0,0
201811,43900,"Spartanburg, SC",USA,Single Family Home,bdrs_1,145000,0.2343,0.9661,1068.75,0.2145,0.3359,125.4862713,-0.0382,0.3621,10.5,-0.087,2,0.1904,0.0948,-0.3334,80.25,3.5,0.0456,-73,-0.4763,0,-1,,0,,,0,-1,,2.5,0.6667,,13,0,2.7143,0.2381,0.1077,0.2381,0.5578,2.1346,0.3766,-0.0185,1,1
201811,10820,"Alexandria, MN",USA,Single Family Home,bdrs_1,123700,0.0102,0.4562,591.75,0.1271,0.377,201.3826621,0.0585,0.1476,8.5,-0.15,0,0.0588,-0.412,-0.5,105.75,17.5,0.1983,-38.25,-0.2656,2,,,0,,,0,,,0.5,-0.6667,,9,-0.2174,0.0588,0.0588,-0.0912,0.0588,-0.2283,0.4655,0,0.4717,0,0
201811,28260,"Kearney, NE",USA,Single Family Home,bdrs_1,71775,0.0395,0.3062,620.5,0.0446,-0.1727,115.6569264,-0.0044,0.58,1,0,0,0,-1,,31.5,19,1.52,-95,-0.751,0,,,0,,,0,,,0,,,1,0,0,0,0,0,-0.9333,0,-0.9333,0,0,0
201811,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",USA,Single Family Home,bdrs_1,172750,0.0327,-0.4233,723.75,-0.0334,-0.1332,267.4468081,0.0245,-0.1948,39,-0.037,-0.3906,0.2692,-0.2481,0.814,59.75,-5.75,-0.0878,-39.25,-0.3965,10,-0.1667,-0.1667,0,,,4,1,-0.75,10,-0.1304,-0.6,49,-0.0577,-0.4494,0.2564,-0.0275,-0.1342,-0.1947,-0.2645,-0.1319,0.254,0,0
201811,30140,"Lebanon, PA",USA,Single Family Home,bdrs_1,46550,0,-0.4354,730,0,-0.0575,102.8236434,-0.0167,0.1793,3.5,-0.125,0.75,0,-1,,60,15,0.3333,-124.5,-0.6748,0,,,0,,,0,-1,,0,,,3.5,-0.125,0.75,0,0,0,-0.4038,0.7087,-0.326,0.5062,0,0
201811,31940,"Marinette, WI-MI",USA,Single Family Home,bdrs_1,69950,-0.0007,-0.0224,713,-0.0073,-0.0992,104.2041506,-0.0061,0.2027,46.5,0.0568,0,0.0752,-0.4483,-0.1246,123,24.5,0.2487,-26.25,-0.1759,2,-0.5,-0.5,0,,,2,0,,1,,-0.6667,47.5,0.0795,-0.0404,0.0215,0.0215,-0.043,-0.1148,0.1438,-0.15,0.3333,0,0
201811,46660,"Valdosta, GA",USA,Single Family Home,bdrs_1,309950,0.8504,6.7584,440,-0.2007,-0.2517,704.3181818,0.898,10.668,1,-0.3333,-0.6667,0,,-1,169.5,-163,-0.4902,140,4.7458,0,,,0,,,0,,,0,,,1,-0.3333,-0.6667,0,0,0,-0.7015,-0.9043,-0.4737,-0.7101,0,0
201811,24860,"Greenville-Anderson-Mauldin, SC",USA,Single Family Home,bdrs_1,95050,0.1182,0.2845,1374.5,0.9692,,140.6473854,0.4988,,13,0.1304,-0.037,0.2307,-0.1155,0.2456,130.5,22.25,0.2055,69,1.122,0,-1,-1,0,,,0,,-1,2,-0.6,,15,-0.0909,0.1111,0.1538,-0.2809,0.1538,0.0356,0.1667,-0.1959,0.3077,1,1
201811,13020,"Bay City, MI",USA,Single Family Home,bdrs_1,123375,1.47,1.6532,809,0.1985,-0.0012,126.53125,1.1198,1.7298,5,0.6667,-0.3333,0.6,,3.5011,30.5,-189,-0.861,-6,-0.1644,4,,,0,,,0,,-1,2,,,7,1.3333,-0.0667,0.4,0.4,0.4,2.481,2.1731,0.9487,1.6207,1,0
201811,41500,"Salinas, CA",USA,Single Family Home,bdrs_1,578800,0.0523,-0.4738,730,-0.0135,0.0178,830.952381,0.0226,-0.1727,15,-0.0323,-0.0909,0.2,-0.1143,2.3003,68.5,19.5,0.398,-49,-0.417,2,0,,0,,,4,,,2.5,-0.4444,-0.1667,17.5,-0.125,-0.1026,0.1667,-0.1237,-0.0152,-0.0258,0.1487,-0.0311,0.1265,0,0
201811,40860,"Rutland, VT",USA,Single Family Home,bdrs_1,151300,0.0342,0.2709,1000,0,-0.6825,127.4367073,-0.045,1.1816,13.5,-0.129,0.9286,0.037,-0.7705,-0.8274,147.75,31.5,0.271,-50.75,-0.2557,0,-1,,0,,,0,,,0,,,13.5,-0.129,0.9286,0,0,0,-0.3252,1.89,-0.2393,0.2361,0,0
201811,49780,"Zanesville, OH",USA,Single Family Home,bdrs_1,62775,0.8169,0.0965,1240,0.4011,0.4402,20.89307049,-0.4799,-0.6824,2.5,-0.1667,-0.5833,0,-1,-1,118.5,0,0,71.5,1.5213,0,,-1,0,,,0,-1,,1,0,0,3.5,-0.125,-0.5,0.4,0.0667,0.2333,-0.225,-0.764,-0.0769,-0.5385,1,0
201811,36580,"Oneonta, NY",USA,Single Family Home,bdrs_1,145950,0.0673,0.8382,630,0,-0.3019,178.147357,0.1222,0.6381,12,0,0.3333,0,,-1,119.25,28,0.3068,20.75,0.2107,0,,,0,,,0,,,1,,-0.7143,13,0.0833,0.04,0.0833,0.0833,-0.3056,-0.1545,-0.4331,-0.0882,-0.4918,1,0
201811,44100,"Springfield, IL",USA,Single Family Home,bdrs_1,49950,-0.0835,0,837.5,0.0254,0.0642,58.15397863,-0.0736,0.2642,9,0.125,0.5,0.2222,-0.1112,-0.3334,81.5,31,0.6139,-19.75,-0.1951,0,-1,,0,,,2,0,,0,,,9,0.125,0.5,0,0,0,-0.1864,0.6613,-0.3333,0.0588,0,0
201811,13780,"Binghamton, NY",USA,Single Family Home,bdrs_1,89950,0,0.3897,724,-0.015,-0.2177,135.4166667,-0.0687,1.6043,20,-0.1111,0.9048,0.15,-0.0354,-0.65,86,-13,-0.1313,52.25,1.5481,0,-1,-1,0,,,0,,-1,8,-0.0588,0.6,28,-0.0968,0.8065,0.4,0.0222,-0.0762,-0.2609,-0.0302,-0.1375,-0.3235,0,0
201811,11140,"Americus, GA",USA,Single Family Home,bdrs_1,273550,-0.0036,,1515,0,,180.5280528,-0.0037,,1,0,,0,,,147.5,28,0.2343,,,0,,,0,,,0,,,0,,,1,0,,0,0,,-0.1111,,-0.1111,,0,0
201811,32580,"McAllen-Edinburg-Mission, TX",USA,Single Family Home,bdrs_1,70050,-0.3591,0.2978,760,0.0615,-0.0244,99.54150579,-0.3402,0.2445,14,0.4,0.037,0.2857,4.714,2.8608,93,-13.5,-0.1268,-25.5,-0.2152,2,,,0,,,0,-1,,0,,,14,0.4,0.037,0,0,0,1.1293,0.0123,0.6818,0.0571,0,0
201811,19940,"Dixon, IL",USA,Single Family Home,bdrs_1,27450,-0.0835,-0.3838,984,0.1604,0.5871,31.82167659,-0.2316,-0.5636,1,-0.5,-0.7143,0,,,197.5,-85.5,-0.3021,145.5,2.7981,0,,,0,,,0,,,0,,,1,-0.5,-0.7143,0,0,0,-0.2899,-0.7932,0.4412,-0.2344,0,0
201811,33940,"Montrose, CO",USA,Single Family Home,bdrs_1,109050,0.2246,-0.5144,784,0.0769,0.1462,162.202381,0.0167,-0.4424,7,-0.125,0.75,0.0714,-0.8096,-0.8572,90.5,38,0.7238,38,0.7238,0,,,0,,,0,-1,,0,,,7,-0.125,0.75,0,0,0,-0.3193,1.0213,-0.2295,0.1463,0,0
201811,38060,"Phoenix-Mesa-Scottsdale, AZ",USA,Single Family Home,bdrs_1,192450,-0.0363,0.2254,892,-0.0806,-0.0122,204.1879469,0.0146,0.2147,30.5,0.1509,-0.2078,0.2623,0.3907,0.3465,97.5,8.5,0.0955,37.5,0.625,8,-0.2,-0.2,0,,,2,-0.75,-0.5,8,,15,38.5,0.4528,-0.0128,0.2623,0.2623,0.2493,0.4265,-0.0309,0.1954,0.2093,1,0
201811,12100,"Atlantic City-Hammonton, NJ",USA,Single Family Home,bdrs_1,99050,0.0942,0.3211,839.5,0.0543,-0.1041,138.1694654,0.0909,0.1029,11,-0.0833,0.6923,0.3636,0.0909,-0.0547,48.25,-26.75,-0.3567,9.75,0.2532,0,-1,-1,0,,,2,,,0,,,11,-0.0833,0.6923,0,0,0,-0.1503,3.13,-0.1418,0.9516,0,1
201811,31020,"Longview, WA",USA,Single Family Home,bdrs_1,354450,-0.0123,0.9697,577.75,-0.1259,-0.0741,624.4777098,0.2712,1.166,4.5,0.125,0.2857,0.1111,-0.7038,-0.611,46.5,-9.75,-0.1733,-8.25,-0.1507,0,-1,,0,,,0,,,1,,1,5.5,0.375,0.375,0.2222,0.2222,0.0794,-0.0968,-0.0439,-0.0189,-0.3659,0,0
201811,39260,"Prineville, OR",USA,Single Family Home,bdrs_1,189050,0,0.1779,542,-0.0524,-0.1056,350,0.0218,1.6012,8,-0.1111,0.1429,0,-1,-1,79.25,21.25,0.3664,-58.5,-0.4247,0,,,0,,,0,,,0,-1,-1,8,-0.2,-0.2381,0,-0.1111,-0.5,-0.4886,-0.6393,-0.4068,-0.6067,1,0
201811,34940,"Naples-Immokalee-Marco Island, FL",USA,Single Family Home,bdrs_1,224675,-0.0431,-0.3088,737.5,-0.0673,-0.0167,283.4872159,-0.1748,0.2337,2.5,0,-0.1667,0,,,93.25,21.25,0.2951,-14.25,-0.1326,0,,,0,,,0,,,2.5,0,1.5,5,0,0.25,1,0,0.6667,-0.4372,-0.6142,-0.2453,-0.5745,1,0
201811,14620,"Bradford, PA",USA,Single Family Home,bdrs_1,114950,-0.2678,1.0363,2260,0.4947,0.6143,50.84070796,-0.6734,-0.0311,1,-0.3333,-0.8333,0,,-1,1394.5,533,0.6187,817,1.4147,0,,,0,,,0,,,0,,,1,-0.3333,-0.8333,0,0,0,-0.2857,-0.975,0.1111,-0.8611,0,0
201811,38340,"Pittsfield, MA",USA,Single Family Home,bdrs_1,206205.25,-0.0294,-0.2204,731.5,-0.0381,-0.3801,177.314937,-0.0769,-0.0419,21,-0.125,0.4,0.0476,0.1414,,126.5,15.25,0.1371,27.5,0.2778,2,,,0,,,0,,,2.5,1.5,-0.5833,23.5,-0.06,0.119,0.119,0.0774,-0.281,-0.1712,1.7565,-0.07,0.4308,1,0
201811,31180,"Lubbock, TX",USA,Single Family Home,bdrs_1,101300,0.1911,0.6689,1366.5,0.526,0.572,72.8351272,-0.1243,-0.0581,2,1,-0.4286,0.75,-0.25,,17.5,11.5,1.9167,-71,-0.8023,0,-1,,0,,,0,,,1.5,0,0,3.5,0.4,-0.3,0.75,-0.75,0.3214,-0.1853,1.1985,-0.5559,3.2895,1,0
201811,19060,"Cumberland, MD-WV",USA,Single Family Home,bdrs_1,87925,-0.0042,0.1716,658.5,0.0338,-0.5114,87.0808607,-0.1661,0.1972,8,-0.0588,1,0.1249,1.1241,-0.0008,138,28,0.2545,-67.75,-0.3293,0,,,0,,,0,,,0,,,8,-0.0588,1,0,0,0,0.538,3.4219,0.5556,1.2581,0,0
201811,48460,"West Plains, MO",USA,Single Family Home,bdrs_1,70050,-0.357,-0.0278,800,-0.6818,-0.2958,46.74479167,0.0208,-0.0638,3,0.5,-0.4545,0.3333,,,76.5,-34,-0.3077,-95.25,-0.5546,0,,,0,,,0,,,0,,,3,0.5,-0.4545,0,0,0,4.4444,1.5491,2.675,3.7419,0,0
201811,35900,"North Wilkesboro, NC",USA,Single Family Home,bdrs_1,154950,0.5503,0.1852,915,0,0.2942,189.8363283,0.3559,0.3409,7.5,-0.25,-0.3182,0.0666,-0.3334,-0.5114,206,129.5,1.6928,78,0.6094,0,,,0,,,2,,,1,0,,8.5,-0.2273,-0.2273,0.1333,0.0333,0.1333,-0.2312,0.0523,-0.0603,0.6769,0,0
201811,47080,"Vidalia, GA",USA,Single Family Home,bdrs_1,82550,0,-0.7799,529,0,-0.8531,155.9546314,0,0.4971,0,-1,-1,,,,,,,,,0,,,0,,,0,,,0,,,0,-1,-1,,,,-0.4737,5,,,0,0
201811,37100,"Oxnard-Thousand Oaks-Ventura, CA",USA,Single Family Home,bdrs_1,455050,-0.0109,-0.4121,712.5,0.0121,-0.0625,635.6939935,-0.0737,0.3271,13,-0.1613,1,0,-1,-1,73,22.75,0.4527,14.5,0.2479,0,-1,-1,0,,,2,0,0,0.5,-0.9,0,13.5,-0.3415,0.9286,0.0385,-0.2841,-0.0385,-0.503,0.0419,-0.3155,-0.3915,0,0
201811,48700,"Williamsport, PA",USA,Single Family Home,bdrs_1,59950,-0.5388,-0.1059,732,-0.1921,0.0517,138.6574074,-0.1437,0.4403,3,0,,0,-1,,44.5,18.25,0.6952,11.5,0.3485,0,-1,,0,,,0,,,0,,,3,0,,0,0,,-0.4802,42.8333,-0.4276,,0,0
201811,20580,"Eagle Pass, TX",USA,Single Family Home,bdrs_1,45050,-0.1345,-0.3075,539,0.3821,0.225,94.28294574,-0.2929,-0.3618,2,1,-0.3333,0.5,,,225,-167.5,-0.4268,161.5,2.5433,0,,,0,,,0,,,0,,,2,1,-0.3333,0,0,0,3.5,-0.1628,1.25,0.2857,0,0
